33.830628,-84.587823
33.830635,-84.587828
33.830644,-84.587834
33.830654,-84.587842
33.830662,-84.587848
33.830669,-84.587855
33.830675,-84.587861
33.830683,-84.587870
33.830691,-84.587878
33.830698,-84.587886
33.830704,-84.587892
33.830711,-84.587900
33.830718,-84.587906
33.830726,-84.587911
33.830733,-84.587918
33.830741,-84.587927
33.830748,-84.587933
33.830756,-84.587941
33.830764,-84.587949
33.830774,-84.587958
33.830784,-84.587965
33.830793,-84.587969
33.830801,-84.587977
33.830808,-84.587985
33.830815,-84.587993
33.830822,-84.588000
33.830829,-84.588007
33.830836,-84.588014
33.830843,-84.588022
33.830850,-84.588030
33.830856,-84.588037
33.830864,-84.588043
33.830872,-84.588050
33.830880,-84.588057
33.830887,-84.588066
33.830894,-84.588073
33.830902,-84.588080
33.830910,-84.588087
33.830917,-84.588094
33.830924,-84.588101
33.830930,-84.588108
33.830938,-84.588114
