33.90621767,-84.58628217
33.90621667,-84.58628083
33.9062155,-84.58627967
33.9062145,-84.58627833
33.90621333,-84.586277
33.90621233,-84.58627567
33.90621117,-84.5862745
33.90621017,-84.58627317
33.90620917,-84.58627183
33.906208,-84.5862705
33.906207,-84.58626917
33.906206,-84.58626783
33.906205,-84.5862665
33.90620383,-84.58626517
33.90620283,-84.58626383
33.90620183,-84.5862625
33.90620083,-84.586261
33.90619967,-84.58625967
33.90619867,-84.58625817
33.90619767,-84.58625683
33.9061965,-84.5862555
33.9061955,-84.586254
33.9061945,-84.58625267
33.9061935,-84.58625117
33.9061925,-84.58624983
33.90619133,-84.58624833
33.90619033,-84.58624683
33.90618933,-84.5862455
33.90618833,-84.586244
33.90618733,-84.5862425
33.90618633,-84.58624117
33.90618533,-84.58623967
33.90618417,-84.58623833
33.90618317,-84.58623683
33.90618217,-84.58623533
33.90618117,-84.586234
33.90618,-84.5862325
33.906179,-84.58623117
33.906178,-84.58622967
33.906177,-84.58622817
33.906176,-84.58622683
33.906175,-84.58622533
33.906174,-84.58622383
33.90617283,-84.58622233
33.90617183,-84.586221
33.90617083,-84.5862195
33.90616983,-84.586218
33.90616883,-84.5862165
33.90616783,-84.58621517
33.90616683,-84.58621367
33.906166,-84.58621217
33.906165,-84.58621083
33.906164,-84.58620933
33.906163,-84.58620783
33.906162,-84.58620633
33.906161,-84.58620483
33.90616,-84.5862035
33.906159,-84.586202
33.906158,-84.5862005
33.90615717,-84.586199
33.90615617,-84.5861975
33.90615517,-84.586196
33.90615417,-84.5861945
33.90615333,-84.586193
33.90615233,-84.5861915
33.90615133,-84.58619
33.9061505,-84.5861885
33.90614967,-84.586187
33.90614883,-84.58618533
33.90614817,-84.58618367
33.90614767,-84.58618217
33.90614717,-84.5861805
33.90614683,-84.58617883
33.9061465,-84.58617733
33.90614617,-84.58617567
33.906146,-84.586174
33.906146,-84.5861725
33.90614583,-84.58617083
33.90614583,-84.58616917
33.906146,-84.5861675
33.906146,-84.58616583
33.90614617,-84.58616433
33.9061465,-84.58616267
33.90614667,-84.58616117
33.906147,-84.5861595
33.90614733,-84.586158
33.90614783,-84.5861565
33.90614817,-84.586155
33.90614883,-84.5861535
33.90614933,-84.586152
33.90615,-84.58615067
33.90615067,-84.58614917
33.90615133,-84.58614783
33.906152,-84.58614633
33.90615283,-84.586145
33.9061535,-84.58614367
33.90615433,-84.58614217
33.90615517,-84.58614083
33.90615583,-84.58613933
33.90615667,-84.586138
33.9061575,-84.5861365
33.90615833,-84.586135
33.90615917,-84.58613367
33.90616,-84.58613217
33.906161,-84.58613067
33.90616183,-84.58612917
33.90616267,-84.58612767
33.9061635,-84.58612617
33.90616433,-84.58612483
33.90616533,-84.58612333
33.90616617,-84.58612183
33.906167,-84.58612033
33.90616783,-84.58611883
33.90616883,-84.58611733
33.90616967,-84.58611583
33.90617067,-84.58611433
33.9061715,-84.58611283
33.90617233,-84.58611133
33.90617333,-84.58610983
33.90617433,-84.5861085
33.90617517,-84.586107
33.90617617,-84.5861055
33.906177,-84.586104
33.906178,-84.5861025
33.906179,-84.586101
33.90618,-84.58609967
33.906181,-84.58609817
33.906182,-84.58609683
33.90618317,-84.5860955
33.90618417,-84.58609417
33.90618517,-84.58609267
33.90618633,-84.58609133
33.9061875,-84.58609
33.9061885,-84.58608867
33.90618967,-84.58608733
33.90619083,-84.586086
33.90619183,-84.58608483
33.906193,-84.5860835
33.90619417,-84.58608217
33.90619533,-84.58608083
33.9061965,-84.5860795
33.90619767,-84.58607833
33.906199,-84.58607733
33.90620017,-84.58607633
33.9062015,-84.5860755
33.90620283,-84.58607467
33.906204,-84.586074
33.90620533,-84.58607333
33.90620667,-84.58607283
33.906208,-84.5860725
33.90620933,-84.58607217
33.90621067,-84.586072
33.90621217,-84.58607183
33.9062135,-84.58607183
33.90621483,-84.58607183
33.90621617,-84.586072
33.9062175,-84.58607217
33.90621883,-84.5860725
33.90622017,-84.58607283
33.90622133,-84.58607333
33.90622267,-84.58607383
33.90622383,-84.5860745
33.90622517,-84.58607517
33.90622633,-84.58607583
33.9062275,-84.58607667
33.90622867,-84.5860775
33.90622967,-84.5860785
33.90623083,-84.5860795
33.90623183,-84.58608067
33.90623283,-84.58608183
33.906234,-84.58608283
33.906235,-84.58608417
33.906236,-84.58608533
33.906237,-84.5860865
33.906238,-84.58608783
33.906239,-84.58608917
33.90623983,-84.5860905
33.90624083,-84.58609183
33.90624183,-84.58609317
33.90624283,-84.5860945
33.90624383,-84.586096
33.90624483,-84.58609733
33.90624583,-84.58609867
33.90624683,-84.5861
33.90624783,-84.5861015
33.90624883,-84.58610283
33.90624983,-84.58610433
33.90625083,-84.58610567
33.906252,-84.58610717
33.906253,-84.5861085
33.906254,-84.58611
33.906255,-84.5861115
33.906256,-84.58611283
33.906257,-84.58611433
33.906258,-84.58611583
33.90625917,-84.58611717
33.90626017,-84.58611867
33.90626117,-84.58612017
33.90626233,-84.58612167
33.90626333,-84.58612317
33.90626433,-84.5861245
33.90626533,-84.586126
33.9062665,-84.5861275
33.9062675,-84.586129
33.90626867,-84.5861305
33.90626967,-84.586132
33.90627067,-84.5861335
33.90627167,-84.586135
33.90627283,-84.5861365
33.90627383,-84.586138
33.906275,-84.5861395
33.906276,-84.586141
33.906277,-84.5861425
33.906278,-84.586144
33.906279,-84.58614567
33.90628,-84.58614717
33.90628083,-84.58614883
33.90628167,-84.5861505
33.90628267,-84.58615217
33.9062835,-84.58615383
33.90628433,-84.5861555
33.90628517,-84.58615733
33.906286,-84.586159
33.90628683,-84.58616067
33.90628767,-84.5861625
33.90628833,-84.58616417
33.90628917,-84.586166
33.90629,-84.58616767
33.906291,-84.5861695
33.90629167,-84.58617117
33.9062925,-84.586173
33.90629333,-84.58617483
33.90629417,-84.5861765
33.906295,-84.58617833
33.90629567,-84.58618017
33.9062965,-84.58618183
33.90629733,-84.58618367
33.90629817,-84.5861855
33.90629883,-84.58618733
33.90629967,-84.586189
33.9063005,-84.58619083
33.90630133,-84.58619267
33.906302,-84.58619433
33.90630283,-84.58619617
33.90630367,-84.586198
33.9063045,-84.58619983
33.90630533,-84.58620167
33.90630633,-84.58620333
33.90630717,-84.586205
33.90630817,-84.58620667
33.90630917,-84.58620817
33.90631017,-84.58620983
33.90631117,-84.58621133
33.90631233,-84.58621283
33.9063135,-84.58621433
33.9063145,-84.58621583
33.90631567,-84.58621733
33.90631683,-84.58621883
33.906318,-84.58622017
33.90631917,-84.58622167
33.90632033,-84.58622317
33.9063215,-84.5862245
33.90632267,-84.586226
33.90632383,-84.5862275
33.906325,-84.586229
33.90632617,-84.5862305
33.90632717,-84.586232
33.90632833,-84.5862335
33.9063295,-84.58623517
33.90633067,-84.58623667
33.90633183,-84.58623817
33.906333,-84.58623967
33.906334,-84.58624133
33.90633517,-84.58624283
33.90633633,-84.5862445
33.9063375,-84.586246
33.90633867,-84.58624767
33.90633967,-84.58624917
33.90634083,-84.58625083
33.906342,-84.58625233
33.90634317,-84.586254
33.90634417,-84.5862555
33.90634533,-84.58625717
33.9063465,-84.58625883
33.9063475,-84.58626033
33.90634867,-84.586262
33.90634983,-84.58626367
33.90635083,-84.58626517
33.906352,-84.58626683
33.906353,-84.5862685
33.90635417,-84.58627017
33.90635517,-84.58627183
33.90635617,-84.5862735
33.90635733,-84.58627517
33.90635833,-84.58627683
33.9063595,-84.5862785
33.9063605,-84.58628017
33.90636167,-84.58628183
33.90636267,-84.5862835
33.90636383,-84.58628517
33.90636483,-84.58628683
33.90636583,-84.5862885
33.906367,-84.58629017
33.906368,-84.58629183
33.906369,-84.5862935
33.90637017,-84.58629517
33.90637117,-84.58629683
33.90637233,-84.58629867
33.90637333,-84.58630033
33.9063745,-84.586302
33.9063755,-84.58630367
33.90637667,-84.5863055
33.90637767,-84.58630717
33.90637867,-84.58630883
33.90637983,-84.5863105
33.90638083,-84.58631233
33.906382,-84.586314
33.906383,-84.58631583
33.90638417,-84.5863175
33.90638517,-84.58631917
33.90638633,-84.586321
33.90638733,-84.58632267
33.9063885,-84.58632433
33.9063895,-84.58632617
33.90639067,-84.58632783
33.90639167,-84.58632967
33.90639283,-84.5863315
33.90639383,-84.58633317
33.906395,-84.586335
33.90639617,-84.58633667
33.90639717,-84.58633833
33.90639833,-84.58634017
33.9063995,-84.58634183
33.9064005,-84.58634367
33.90640167,-84.5863455
33.90640267,-84.58634717
33.9064035,-84.586349
33.90640433,-84.586351
33.906405,-84.58635283
33.9064055,-84.58635467
33.906406,-84.58635667
33.9064065,-84.5863585
33.90640683,-84.58636033
33.906407,-84.58636217
33.906407,-84.58636417
33.90640717,-84.586366
33.906407,-84.58636783
33.906407,-84.58636967
33.90640683,-84.58637133
33.9064065,-84.58637317
33.90640617,-84.58637483
33.90640583,-84.5863765
33.90640533,-84.586378
33.90640483,-84.58637967
33.90640417,-84.58638117
33.9064035,-84.5863825
33.90640267,-84.586384
33.906402,-84.58638533
33.90640117,-84.58638667
33.90640017,-84.586388
33.90639933,-84.58638917
33.90639833,-84.5863905
33.9063975,-84.58639167
33.9063965,-84.586393
33.9063955,-84.58639433
33.9063945,-84.5863955
33.90639333,-84.58639683
33.90639233,-84.58639817
33.90639133,-84.5863995
33.90639033,-84.58640083
33.90638917,-84.58640217
33.906388,-84.58640333
33.90638683,-84.5864045
33.9063855,-84.5864055
33.90638433,-84.5864065
33.90638317,-84.5864075
33.90638183,-84.5864085
33.9063805,-84.5864095
33.90637917,-84.5864105
33.90637783,-84.5864115
33.9063765,-84.5864125
33.90637517,-84.5864135
33.90637383,-84.58641433
33.9063725,-84.58641533
33.90637117,-84.58641633
33.90636983,-84.58641733
33.90636833,-84.58641817
33.906367,-84.586419
33.90636567,-84.58641983
33.90636417,-84.5864205
33.90636283,-84.586421
33.90636133,-84.5864215
33.90636,-84.58642183
33.9063585,-84.58642217
33.906357,-84.58642233
33.90635567,-84.5864225
33.90635417,-84.58642267
33.90635283,-84.5864225
33.9063515,-84.58642233
33.90635017,-84.58642217
33.90634883,-84.586422
33.90634733,-84.5864215
33.90634617,-84.586421
33.906345,-84.5864205
33.90634367,-84.58641983
33.9063425,-84.58641917
33.90634133,-84.5864185
33.90634033,-84.58641767
33.90633917,-84.58641667
33.906338,-84.58641583
33.90633683,-84.58641483
33.90633567,-84.58641383
33.9063345,-84.586413
33.90633333,-84.586412
33.90633217,-84.586411
33.906331,-84.58640983
33.90632983,-84.58640883
33.9063285,-84.58640783
33.90632733,-84.58640667
33.90632617,-84.58640567
33.90632483,-84.5864045
33.90632367,-84.58640333
33.9063225,-84.58640217
33.90632133,-84.586401
33.90632017,-84.58639967
33.906319,-84.5863985
33.90631783,-84.58639717
33.90631667,-84.58639583
33.9063155,-84.58639467
33.90631433,-84.58639333
33.906313,-84.586392
33.90631183,-84.58639067
33.90631067,-84.58638917
33.9063095,-84.58638783
33.9063085,-84.58638633
33.90630717,-84.586385
33.90630617,-84.5863835
33.906305,-84.586382
